in s,C1 in V,C2 in V
3.993454E-02,4.255E-01,5.362E-03
3.993655E-02,-9.026E-01,-2.168E-02
3.993857E-02,1.129E+00,5.348E-02
3.994058E-02,4.255E-01,6.486E-04
3.994260E-02,-8.245E-01,-2.614E-02
3.994462E-02,1.402E+00,5.745E-02
3.994663E-02,3.279E-01,-1.088E-03
3.994865E-02,-8.830E-01,-3.110E-02
3.995066E-02,1.539E+00,5.572E-02
3.995268E-02,2.498E-01,-8.396E-04
3.995470E-02,-8.245E-01,-3.482E-02
3.995671E-02,1.578E+00,5.274E-02
3.995873E-02,1.912E-01,4.121E-03
3.996074E-02,-7.659E-01,-3.904E-02
3.996276E-02,1.402E+00,4.803E-02
3.996478E-02,5.445E-02,9.826E-03
3.996679E-02,-7.659E-01,-4.152E-02
3.996881E-02,1.304E+00,4.803E-02
3.997082E-02,3.492E-02,1.479E-02
3.997284E-02,-7.463E-01,-4.375E-02
3.997486E-02,1.207E+00,4.753E-02
3.997687E-02,-1.018E-01,1.528E-02
3.997889E-02,-6.682E-01,-4.301E-02
3.998090E-02,1.168E+00,4.654E-02
3.998292E-02,-1.604E-01,1.231E-02
3.998494E-02,-7.073E-01,-4.127E-02
3.998695E-02,1.383E+00,4.083E-02
3.998897E-02,-2.190E-01,8.090E-03
3.999098E-02,-6.682E-01,-3.656E-02
3.999300E-02,1.402E+00,3.488E-02
3.999502E-02,-2.385E-01,4.369E-03
3.999703E-02,-6.096E-01,-2.763E-02
3.999905E-02,1.363E+00,2.620E-02
4.000106E-02,-3.557E-01,4.006E-04
4.000308E-02,-4.338E-01,-1.721E-02
4.000510E-02,1.324E+00,2.223E-02
4.000711E-02,-3.362E-01,-1.088E-03
4.000913E-02,-3.166E-01,-9.273E-03
4.001114E-02,1.285E+00,2.347E-02
4.001316E-02,-3.948E-01,-4.064E-03
4.001518E-02,-2.580E-01,-1.584E-03
4.001719E-02,1.246E+00,2.992E-02
4.001921E-02,-4.534E-01,-1.002E-02
4.002122E-02,-1.995E-01,4.369E-03
4.002324E-02,1.285E+00,3.910E-02
4.002526E-02,-4.924E-01,-1.771E-02
4.002727E-02,-1.604E-01,9.330E-03
4.002929E-02,1.246E+00,4.381E-02
4.003130E-02,-4.924E-01,-2.738E-02
4.003332E-02,-2.367E-02,1.231E-02
4.003534E-02,1.207E+00,4.629E-02
4.003735E-02,-6.096E-01,-3.656E-02
4.003937E-02,1.539E-02,1.380E-02
4.004138E-02,1.168E+00,4.629E-02
4.004340E-02,-6.291E-01,-4.375E-02
4.004542E-02,5.445E-02,1.479E-02
4.004743E-02,1.070E+00,4.728E-02
4.004945E-02,-7.854E-01,-4.747E-02
4.005146E-02,7.398E-02,1.380E-02
4.005348E-02,1.070E+00,4.976E-02
4.005550E-02,-9.026E-01,-4.822E-02
4.005751E-02,1.912E-01,1.007E-02
4.005953E-02,1.090E+00,5.547E-02
4.006154E-02,-1.176E+00,-4.623E-02
4.006356E-02,2.498E-01,8.090E-03
4.006558E-02,1.090E+00,5.844E-02
4.006759E-02,-1.371E+00,-4.524E-02
4.006961E-02,3.279E-01,3.129E-03
4.007162E-02,9.920E-01,5.720E-02
4.007364E-02,-1.469E+00,-4.102E-02
4.007566E-02,3.865E-01,8.967E-04
4.007767E-02,9.334E-01,5.001E-02
4.007969E-02,-1.332E+00,-3.581E-02
4.008170E-02,5.037E-01,-3.436E-04
4.008372E-02,9.138E-01,3.885E-02
4.008574E-02,-1.176E+00,-2.937E-02
4.008775E-02,5.427E-01,4.006E-04
4.008977E-02,7.771E-01,2.719E-02
4.009178E-02,-1.059E+00,-2.490E-02
4.009380E-02,6.990E-01,3.873E-03
4.009582E-02,6.599E-01,1.801E-02
4.009783E-02,-9.416E-01,-1.820E-02
4.009985E-02,6.795E-01,9.578E-03
4.010186E-02,6.795E-01,1.380E-02
4.010388E-02,-9.026E-01,-1.473E-02
4.010590E-02,7.771E-01,1.628E-02
4.010791E-02,6.013E-01,1.131E-02
4.010993E-02,-8.830E-01,-1.448E-02
4.011194E-02,8.357E-01,2.818E-02
4.011396E-02,5.427E-01,9.578E-03
4.011598E-02,-8.830E-01,-1.547E-02
4.011799E-02,9.138E-01,4.108E-02
4.012001E-02,4.646E-01,7.346E-03
4.012202E-02,-9.026E-01,-1.870E-02
4.012404E-02,1.090E+00,5.125E-02
4.012606E-02,4.060E-01,2.881E-03
4.012807E-02,-9.026E-01,-2.416E-02
4.013009E-02,1.285E+00,5.720E-02
4.013210E-02,3.279E-01,-1.584E-03
4.013412E-02,-9.221E-01,-2.937E-02
4.013614E-02,1.519E+00,5.596E-02
4.013815E-02,2.693E-01,-1.088E-03
4.014017E-02,-8.245E-01,-3.383E-02
4.014218E-02,1.597E+00,5.373E-02
4.014420E-02,1.912E-01,1.889E-03
4.014622E-02,-8.245E-01,-3.705E-02
4.014823E-02,1.480E+00,5.001E-02
4.015025E-02,9.352E-02,6.354E-03
4.015226E-02,-7.854E-01,-4.177E-02
4.015428E-02,1.383E+00,4.877E-02
4.015630E-02,3.492E-02,1.330E-02
4.015831E-02,-7.463E-01,-4.326E-02
4.016033E-02,1.246E+00,4.803E-02
4.016234E-02,-6.273E-02,1.479E-02
4.016436E-02,-6.682E-01,-4.350E-02
4.016638E-02,1.187E+00,4.703E-02
4.016839E-02,-1.799E-01,1.454E-02
4.017041E-02,-6.877E-01,-4.301E-02
4.017242E-02,1.304E+00,4.505E-02
4.017444E-02,-1.799E-01,9.578E-03
4.017646E-02,-6.877E-01,-3.854E-02
4.017847E-02,1.402E+00,3.736E-02
4.018049E-02,-2.385E-01,5.610E-03
4.018250E-02,-5.901E-01,-3.036E-02
4.018452E-02,1.383E+00,2.967E-02
4.018654E-02,-2.971E-01,2.633E-03
4.018855E-02,-4.729E-01,-2.242E-02
4.019057E-02,1.383E+00,2.297E-02
4.019258E-02,-3.166E-01,4.006E-04
4.019460E-02,-3.752E-01,-1.349E-02
4.019662E-02,1.363E+00,2.173E-02
4.019863E-02,-3.557E-01,-2.576E-03
4.020065E-02,-2.776E-01,-4.808E-03
4.020266E-02,1.265E+00,2.595E-02
4.020468E-02,-4.924E-01,-7.289E-03
4.020670E-02,-1.995E-01,2.633E-03
4.020871E-02,1.207E+00,3.438E-02
4.021073E-02,-3.948E-01,-1.448E-02
4.021274E-02,-1.213E-01,6.602E-03
4.021476E-02,1.285E+00,4.232E-02
4.021678E-02,-4.143E-01,-2.416E-02
4.021879E-02,-1.018E-01,1.057E-02
4.022081E-02,1.246E+00,4.629E-02
4.022282E-02,-5.315E-01,-3.333E-02
4.022484E-02,-2.367E-02,1.404E-02
4.022686E-02,1.109E+00,4.753E-02
4.022887E-02,-5.315E-01,-4.078E-02
4.023089E-02,3.492E-02,1.504E-02
4.023290E-02,1.148E+00,4.679E-02
4.023492E-02,-6.877E-01,-4.549E-02
4.023694E-02,1.130E-01,1.404E-02
4.023895E-02,1.129E+00,4.951E-02
4.024097E-02,-8.830E-01,-4.747E-02
4.024298E-02,1.326E-01,1.181E-02
4.024500E-02,1.109E+00,5.274E-02
4.024702E-02,-1.020E+00,-4.797E-02
4.024903E-02,1.912E-01,8.834E-03
4.025105E-02,1.129E+00,5.745E-02
4.025306E-02,-1.254E+00,-4.574E-02
4.025508E-02,2.498E-01,5.362E-03
4.025710E-02,1.051E+00,5.820E-02
4.025911E-02,-1.410E+00,-4.276E-02
4.026113E-02,3.865E-01,1.641E-03
4.026314E-02,1.031E+00,5.348E-02
4.026516E-02,-1.371E+00,-3.780E-02
4.026718E-02,4.646E-01,6.486E-04
4.026919E-02,9.138E-01,4.430E-02
4.027121E-02,-1.254E+00,-3.259E-02
4.027322E-02,5.427E-01,-9.551E-05
4.027524E-02,8.943E-01,3.289E-02
4.027726E-02,-1.039E+00,-2.515E-02
4.027927E-02,6.795E-01,2.633E-03
4.028129E-02,7.576E-01,2.272E-02
4.028330E-02,-9.612E-01,-1.969E-02
4.028532E-02,7.185E-01,6.602E-03
4.028734E-02,6.599E-01,1.479E-02
4.028935E-02,-9.221E-01,-1.597E-02
4.029137E-02,7.576E-01,1.380E-02
4.029338E-02,5.818E-01,1.206E-02
4.029540E-02,-9.026E-01,-1.448E-02
4.029742E-02,8.357E-01,2.322E-02
4.029943E-02,5.232E-01,1.032E-02
4.030145E-02,-9.026E-01,-1.374E-02
4.030346E-02,8.357E-01,3.513E-02
4.030548E-02,4.841E-01,8.586E-03
4.030750E-02,-8.830E-01,-1.771E-02
4.030951E-02,1.051E+00,4.703E-02
4.031153E-02,4.646E-01,5.113E-03
4.031354E-02,-8.245E-01,-2.217E-02
4.031556E-02,1.187E+00,5.572E-02
4.031758E-02,3.865E-01,1.525E-04
4.031959E-02,-8.245E-01,-2.713E-02
4.032161E-02,1.383E+00,5.745E-02
4.032362E-02,3.474E-01,-1.832E-03
4.032564E-02,-8.245E-01,-3.110E-02
4.032766E-02,1.597E+00,5.547E-02
4.032967E-02,2.107E-01,4.006E-04
4.033169E-02,-8.245E-01,-3.606E-02
4.033370E-02,1.461E+00,5.249E-02
4.033572E-02,1.716E-01,4.865E-03
4.033774E-02,-7.463E-01,-3.904E-02
4.033975E-02,1.344E+00,4.852E-02
4.034177E-02,1.130E-01,1.007E-02
4.034378E-02,-7.463E-01,-4.226E-02
4.034580E-02,1.285E+00,4.827E-02
4.034782E-02,-2.367E-02,1.528E-02
4.034983E-02,-7.073E-01,-4.450E-02
4.035185E-02,1.168E+00,4.728E-02
4.035386E-02,-6.273E-02,1.429E-02
4.035588E-02,-7.073E-01,-4.375E-02
4.035790E-02,1.226E+00,4.654E-02
4.035991E-02,-1.409E-01,1.255E-02
4.036193E-02,-6.682E-01,-4.003E-02
4.036394E-02,1.363E+00,4.009E-02
4.036596E-02,-2.580E-01,7.842E-03
4.036798E-02,-6.291E-01,-3.433E-02
4.036999E-02,1.402E+00,3.314E-02
4.037201E-02,-2.776E-01,3.873E-03
4.037402E-02,-5.901E-01,-2.540E-02
4.037604E-02,1.383E+00,2.595E-02
4.037806E-02,-3.557E-01,1.525E-04
4.038007E-02,-4.729E-01,-1.721E-02
4.038209E-02,1.324E+00,2.173E-02
4.038410E-02,-3.362E-01,-1.584E-03
4.038612E-02,-3.362E-01,-7.289E-03
4.038814E-02,1.304E+00,2.397E-02
4.039015E-02,-3.557E-01,-5.056E-03
4.039217E-02,-2.776E-01,-5.916E-04
4.039418E-02,1.304E+00,3.066E-02
4.039620E-02,-3.948E-01,-9.769E-03
4.039822E-02,-2.190E-01,5.362E-03
4.040023E-02,1.304E+00,3.934E-02
4.040225E-02,-5.120E-01,-1.994E-02
4.040426E-02,-1.018E-01,9.330E-03
4.040628E-02,1.207E+00,4.430E-02
4.040830E-02,-5.120E-01,-2.862E-02
4.041031E-02,-8.227E-02,1.255E-02
4.041233E-02,1.187E+00,4.728E-02
4.041434E-02,-5.510E-01,-3.780E-02
4.041636E-02,-2.367E-02,1.429E-02
4.041838E-02,1.148E+00,4.679E-02
4.042039E-02,-6.291E-01,-4.400E-02
4.042241E-02,9.352E-02,1.454E-02
4.042442E-02,1.109E+00,4.728E-02
4.042644E-02,-8.245E-01,-4.747E-02
4.042846E-02,1.716E-01,1.404E-02
4.043047E-02,1.109E+00,5.150E-02
4.043249E-02,-1.000E+00,-4.846E-02
4.043450E-02,2.107E-01,1.032E-02
4.043652E-02,1.090E+00,5.596E-02
4.043854E-02,-1.235E+00,-4.747E-02
4.044055E-02,2.693E-01,7.098E-03
4.044257E-02,1.090E+00,5.820E-02
4.044458E-02,-1.332E+00,-4.450E-02
4.044660E-02,3.865E-01,3.625E-03
4.044862E-02,1.011E+00,5.646E-02
4.045063E-02,-1.391E+00,-4.078E-02
4.045265E-02,4.060E-01,6.486E-04
4.045466E-02,9.529E-01,4.976E-02
4.045668E-02,-1.313E+00,-3.482E-02
4.045870E-02,4.841E-01,4.006E-04
4.046071E-02,9.334E-01,3.810E-02
4.046273E-02,-1.215E+00,-2.937E-02
4.046474E-02,6.209E-01,1.641E-03
4.046676E-02,8.162E-01,2.669E-02
4.046878E-02,-9.807E-01,-2.366E-02
4.047079E-02,7.185E-01,4.617E-03
4.047281E-02,7.380E-01,1.776E-02
4.047482E-02,-9.026E-01,-1.746E-02
4.047684E-02,8.162E-01,1.032E-02
4.047886E-02,6.209E-01,1.305E-02
4.048087E-02,-8.830E-01,-1.498E-02
4.048289E-02,7.771E-01,1.776E-02
4.048490E-02,6.013E-01,1.255E-02
4.048692E-02,-8.245E-01,-1.399E-02
4.048894E-02,8.748E-01,2.893E-02
4.049095E-02,5.037E-01,1.007E-02
4.049297E-02,-9.416E-01,-1.523E-02
4.049498E-02,8.748E-01,4.182E-02
4.049700E-02,4.646E-01,6.354E-03
4.049902E-02,-8.830E-01,-1.969E-02
4.050103E-02,1.051E+00,5.249E-02
4.050305E-02,3.670E-01,2.137E-03
4.050506E-02,-8.440E-01,-2.465E-02
4.050708E-02,1.265E+00,5.720E-02
4.050910E-02,3.474E-01,-1.584E-03
4.051111E-02,-8.635E-01,-2.937E-02
4.051313E-02,1.480E+00,5.671E-02
4.051514E-02,2.693E-01,-1.584E-03
4.051716E-02,-8.635E-01,-3.457E-02
4.051918E-02,1.558E+00,5.373E-02
4.052119E-02,1.912E-01,2.633E-03
4.052321E-02,-7.659E-01,-3.755E-02
4.052522E-02,1.461E+00,5.001E-02
4.052724E-02,9.352E-02,8.586E-03
4.052926E-02,-7.659E-01,-4.251E-02
4.053127E-02,1.344E+00,4.827E-02
4.053329E-02,-2.367E-02,1.280E-02
4.053530E-02,-7.463E-01,-4.301E-02
4.053732E-02,1.207E+00,4.728E-02
4.053934E-02,-2.367E-02,1.628E-02
4.054135E-02,-6.877E-01,-4.450E-02
4.054337E-02,1.207E+00,4.703E-02
4.054538E-02,-1.799E-01,1.404E-02
4.054740E-02,-6.682E-01,-4.226E-02
4.054942E-02,1.344E+00,4.381E-02
4.055143E-02,-2.190E-01,9.330E-03
4.055345E-02,-5.705E-01,-3.829E-02
4.055546E-02,1.344E+00,3.711E-02
4.055748E-02,-2.580E-01,5.362E-03
4.055950E-02,-5.315E-01,-3.036E-02
4.056151E-02,1.402E+00,2.893E-02
4.056353E-02,-3.166E-01,1.641E-03
4.056554E-02,-4.534E-01,-2.192E-02
4.056756E-02,1.383E+00,2.272E-02
4.056958E-02,-3.362E-01,1.525E-04
4.057159E-02,-3.948E-01,-1.175E-02
4.057361E-02,1.304E+00,2.272E-02
4.057562E-02,-3.948E-01,-2.328E-03
4.057764E-02,-2.776E-01,-3.568E-03
4.057966E-02,1.226E+00,2.793E-02
4.058167E-02,-4.338E-01,-8.281E-03
4.058369E-02,-3.166E-01,3.377E-03
4.058570E-02,1.187E+00,3.538E-02
4.058772E-02,-4.338E-01,-1.547E-02
4.058974E-02,-1.604E-01,7.842E-03
4.059175E-02,1.285E+00,4.282E-02
4.059377E-02,-5.120E-01,-2.515E-02
4.059578E-02,-1.018E-01,1.107E-02
4.059780E-02,1.246E+00,4.654E-02
4.059982E-02,-5.120E-01,-3.383E-02
4.060183E-02,-4.320E-02,1.330E-02
4.060385E-02,1.129E+00,4.703E-02
4.060586E-02,-5.901E-01,-4.177E-02
4.060788E-02,5.445E-02,1.380E-02
4.060990E-02,1.129E+00,4.703E-02
4.061191E-02,-7.268E-01,-4.648E-02
4.061393E-02,5.445E-02,1.380E-02
4.061594E-02,1.070E+00,4.976E-02
4.061796E-02,-8.245E-01,-4.747E-02
4.061998E-02,1.716E-01,1.181E-02
4.062199E-02,1.109E+00,5.373E-02
4.062401E-02,-1.039E+00,-4.797E-02
4.062602E-02,2.693E-01,8.338E-03
4.062804E-02,1.090E+00,5.745E-02
4.063006E-02,-1.313E+00,-4.574E-02
4.063207E-02,2.888E-01,4.617E-03
4.063409E-02,1.051E+00,5.844E-02
4.063610E-02,-1.430E+00,-4.226E-02
4.063812E-02,3.670E-01,1.393E-03
4.064014E-02,9.920E-01,5.323E-02
4.064215E-02,-1.332E+00,-3.780E-02
4.064417E-02,4.841E-01,-3.436E-04
4.064618E-02,9.334E-01,4.257E-02
4.064820E-02,-1.235E+00,-3.110E-02
4.065022E-02,5.818E-01,6.486E-04
4.065223E-02,8.162E-01,3.116E-02
4.065425E-02,-1.000E+00,-2.540E-02
4.065626E-02,6.013E-01,3.377E-03
4.065828E-02,7.185E-01,2.099E-02
4.066030E-02,-9.026E-01,-1.994E-02
4.066231E-02,7.185E-01,7.842E-03
4.066433E-02,6.990E-01,1.380E-02
4.066634E-02,-9.026E-01,-1.547E-02
4.066836E-02,7.380E-01,1.380E-02
4.067038E-02,6.404E-01,1.206E-02
4.067239E-02,-8.635E-01,-1.423E-02
4.067441E-02,7.771E-01,2.347E-02
4.067642E-02,5.427E-01,1.032E-02
4.067844E-02,-9.221E-01,-1.473E-02
4.068046E-02,9.138E-01,3.637E-02
4.068247E-02,4.841E-01,8.090E-03
4.068449E-02,-9.026E-01,-1.870E-02
4.068650E-02,1.031E+00,4.827E-02
4.068852E-02,4.451E-01,4.369E-03
4.069054E-02,-8.830E-01,-2.267E-02
4.069255E-02,1.265E+00,5.522E-02
4.069457E-02,3.279E-01,4.006E-04
4.069658E-02,-8.245E-01,-2.763E-02
4.069860E-02,1.461E+00,5.720E-02
4.070062E-02,2.888E-01,-1.832E-03
4.070263E-02,-8.830E-01,-3.259E-02
4.070465E-02,1.539E+00,5.522E-02
4.070666E-02,2.302E-01,6.486E-04
4.070868E-02,-8.245E-01,-3.581E-02
4.071070E-02,1.539E+00,5.175E-02
4.071271E-02,1.521E-01,5.113E-03
4.071473E-02,-7.854E-01,-4.028E-02
4.071674E-02,1.363E+00,4.827E-02
4.071876E-02,7.398E-02,1.156E-02
4.072078E-02,-7.463E-01,-4.276E-02
4.072279E-02,1.304E+00,4.679E-02
4.072481E-02,-2.367E-02,1.528E-02
4.072682E-02,-7.268E-01,-4.450E-02
4.072884E-02,1.226E+00,4.803E-02
4.073086E-02,-1.604E-01,1.404E-02
4.073287E-02,-6.877E-01,-4.301E-02
4.073489E-02,1.207E+00,4.604E-02
4.073690E-02,-1.799E-01,1.082E-02
4.073892E-02,-6.877E-01,-3.929E-02
4.074094E-02,1.383E+00,4.034E-02
4.074295E-02,-2.580E-01,6.850E-03
4.074497E-02,-6.487E-01,-3.358E-02
4.074698E-02,1.402E+00,3.240E-02
4.074900E-02,-2.580E-01,3.377E-03
4.075102E-02,-4.924E-01,-2.490E-02
4.075303E-02,1.363E+00,2.446E-02
4.075505E-02,-2.971E-01,6.486E-04
4.075706E-02,-4.534E-01,-1.547E-02
4.075908E-02,1.285E+00,2.173E-02
4.076110E-02,-3.362E-01,-1.336E-03
4.076311E-02,-3.752E-01,-6.049E-03
4.076513E-02,1.265E+00,2.421E-02
4.076714E-02,-3.948E-01,-5.553E-03
4.076916E-02,-2.776E-01,1.525E-04
4.077118E-02,1.304E+00,3.141E-02
4.077319E-02,-4.143E-01,-1.151E-02
4.077521E-02,-1.799E-01,6.106E-03
4.077722E-02,1.246E+00,4.009E-02
4.077924E-02,-4.534E-01,-2.068E-02
4.078126E-02,-1.604E-01,9.826E-03
4.078327E-02,1.246E+00,4.480E-02
4.078529E-02,-5.120E-01,-2.986E-02
4.078730E-02,-1.018E-01,1.355E-02
4.078932E-02,1.187E+00,4.654E-02
4.079134E-02,-5.901E-01,-3.780E-02
4.079335E-02,1.539E-02,1.429E-02
4.079537E-02,1.148E+00,4.654E-02
4.079738E-02,-6.682E-01,-4.524E-02
4.079940E-02,9.352E-02,1.404E-02
4.080142E-02,1.109E+00,4.753E-02
4.080343E-02,-7.659E-01,-4.722E-02
4.080545E-02,1.716E-01,1.280E-02
4.080746E-02,1.051E+00,5.175E-02
4.080948E-02,-1.000E+00,-4.822E-02
4.081150E-02,1.912E-01,1.032E-02
4.081351E-02,1.109E+00,5.621E-02
4.081553E-02,-1.215E+00,-4.623E-02
4.081754E-02,2.693E-01,6.106E-03
4.081956E-02,1.090E+00,5.894E-02
4.082158E-02,-1.371E+00,-4.425E-02
4.082359E-02,3.865E-01,2.137E-03
4.082561E-02,1.051E+00,5.522E-02
4.082762E-02,-1.391E+00,-4.028E-02
4.082964E-02,4.646E-01,4.006E-04
4.083166E-02,9.529E-01,4.803E-02
4.083367E-02,-1.313E+00,-3.507E-02
4.083569E-02,5.427E-01,1.525E-04
4.083770E-02,8.357E-01,3.538E-02
4.083972E-02,-1.078E+00,-2.837E-02
4.084174E-02,6.795E-01,1.641E-03
4.084375E-02,7.771E-01,2.446E-02
4.084577E-02,-1.000E+00,-2.217E-02
4.084778E-02,6.599E-01,6.106E-03
4.084980E-02,6.990E-01,1.652E-02
4.085182E-02,-8.830E-01,-1.746E-02
4.085383E-02,7.380E-01,1.107E-02
4.085585E-02,6.404E-01,1.231E-02
4.085786E-02,-8.440E-01,-1.473E-02
4.085988E-02,8.162E-01,1.900E-02
4.086190E-02,6.404E-01,1.107E-02
4.086391E-02,-8.440E-01,-1.448E-02
4.086593E-02,7.966E-01,3.091E-02
4.086794E-02,5.232E-01,9.082E-03
4.086996E-02,-9.026E-01,-1.721E-02
4.087198E-02,8.943E-01,4.282E-02
4.087399E-02,4.255E-01,5.858E-03
4.087601E-02,-9.026E-01,-2.044E-02
4.087802E-02,1.187E+00,5.398E-02
4.088004E-02,4.451E-01,1.641E-03
4.088206E-02,-8.830E-01,-2.540E-02
4.088407E-02,1.265E+00,5.696E-02
4.088609E-02,3.670E-01,-1.336E-03
4.088810E-02,-8.245E-01,-2.961E-02
4.089012E-02,1.480E+00,5.671E-02
4.089214E-02,2.693E-01,-1.088E-03
4.089415E-02,-8.830E-01,-3.482E-02
4.089617E-02,1.539E+00,5.249E-02
4.089818E-02,1.326E-01,3.377E-03
4.090020E-02,-7.854E-01,-3.854E-02
4.090222E-02,1.480E+00,4.877E-02
4.090423E-02,7.398E-02,8.834E-03
4.090625E-02,-8.245E-01,-4.152E-02
4.090826E-02,1.285E+00,4.679E-02
4.091028E-02,3.492E-02,1.355E-02
4.091230E-02,-7.268E-01,-4.350E-02
4.091431E-02,1.187E+00,4.728E-02
4.091633E-02,-6.273E-02,1.479E-02
4.091834E-02,-7.463E-01,-4.350E-02
4.092036E-02,1.226E+00,4.703E-02
4.092238E-02,-2.190E-01,1.280E-02
4.092439E-02,-5.705E-01,-4.177E-02
4.092641E-02,1.265E+00,4.306E-02
4.092842E-02,-1.995E-01,8.834E-03
4.093044E-02,-6.682E-01,-3.681E-02
4.093246E-02,1.344E+00,3.612E-02
4.093447E-02,-2.776E-01,3.873E-03
4.093649E-02,-5.510E-01,-2.912E-02
4.093850E-02,1.383E+00,2.744E-02
4.094052E-02,-3.362E-01,1.889E-03
4.094254E-02,-4.534E-01,-2.068E-02
4.094455E-02,1.324E+00,2.248E-02
4.094657E-02,-3.948E-01,-9.551E-05
4.094858E-02,-3.948E-01,-1.051E-02
4.095060E-02,1.324E+00,2.248E-02
4.095262E-02,-3.557E-01,-3.568E-03
4.095463E-02,-3.752E-01,-1.584E-03
4.095665E-02,1.246E+00,2.744E-02
4.095866E-02,-3.948E-01,-8.777E-03
4.096068E-02,-1.995E-01,3.129E-03
4.096270E-02,1.226E+00,3.686E-02
4.096471E-02,-4.534E-01,-1.696E-02
4.096673E-02,-1.409E-01,8.090E-03
4.096874E-02,1.246E+00,4.381E-02
4.097076E-02,-4.534E-01,-2.738E-02
4.097278E-02,-1.018E-01,1.156E-02
4.097479E-02,1.226E+00,4.654E-02
4.097681E-02,-5.315E-01,-3.433E-02
4.097882E-02,5.445E-02,1.355E-02
4.098084E-02,1.187E+00,4.753E-02
4.098286E-02,-6.096E-01,-4.251E-02
4.098487E-02,7.398E-02,1.380E-02
4.098689E-02,1.129E+00,4.679E-02
4.098890E-02,-7.268E-01,-4.648E-02
4.099092E-02,9.352E-02,1.380E-02
4.099294E-02,1.109E+00,4.927E-02
4.099495E-02,-9.026E-01,-4.822E-02
4.099697E-02,1.912E-01,1.107E-02
4.099898E-02,1.051E+00,5.447E-02
4.100100E-02,-1.117E+00,-4.747E-02
4.100302E-02,2.498E-01,8.834E-03
4.100503E-02,1.051E+00,5.844E-02
4.100705E-02,-1.274E+00,-4.574E-02
4.100906E-02,3.474E-01,4.369E-03
4.101108E-02,1.011E+00,5.696E-02
4.101310E-02,-1.449E+00,-4.102E-02
4.101511E-02,3.670E-01,1.145E-03
4.101713E-02,9.334E-01,5.100E-02
4.101914E-02,-1.352E+00,-3.557E-02
4.102116E-02,4.646E-01,6.486E-04
4.102318E-02,9.138E-01,4.158E-02
4.102519E-02,-1.254E+00,-3.061E-02
4.102721E-02,5.427E-01,1.393E-03
4.102922E-02,8.162E-01,2.992E-02
4.103124E-02,-1.078E+00,-2.416E-02
4.103326E-02,6.599E-01,4.369E-03
4.103527E-02,6.795E-01,2.000E-02
4.103729E-02,-1.020E+00,-1.944E-02
4.103930E-02,7.185E-01,8.090E-03
4.104132E-02,6.795E-01,1.380E-02
4.104334E-02,-9.416E-01,-1.498E-02
4.104535E-02,7.966E-01,1.479E-02
4.104737E-02,5.818E-01,1.181E-02
4.104938E-02,-9.416E-01,-1.448E-02
4.105140E-02,8.748E-01,2.570E-02
4.105342E-02,6.013E-01,9.826E-03
4.105543E-02,-8.830E-01,-1.597E-02
4.105745E-02,8.943E-01,3.910E-02
4.105946E-02,4.646E-01,7.594E-03
4.106148E-02,-8.635E-01,-1.845E-02
4.106350E-02,1.031E+00,4.877E-02
4.106551E-02,4.255E-01,4.121E-03
4.106753E-02,-8.830E-01,-2.292E-02
4.106954E-02,1.226E+00,5.596E-02
4.107156E-02,2.888E-01,-5.916E-04
4.107358E-02,-8.635E-01,-2.788E-02
4.107559E-02,1.500E+00,5.770E-02
4.107761E-02,2.498E-01,-2.080E-03
4.107962E-02,-8.635E-01,-3.309E-02
4.108164E-02,1.578E+00,5.423E-02
4.108366E-02,2.107E-01,1.641E-03
4.108567E-02,-8.245E-01,-3.606E-02
4.108769E-02,1.519E+00,5.026E-02
4.108970E-02,1.130E-01,5.858E-03
4.109172E-02,-7.463E-01,-4.053E-02
4.109374E-02,1.363E+00,4.803E-02
4.109575E-02,-4.141E-03,1.231E-02
4.109777E-02,-7.073E-01,-4.251E-02
4.109978E-02,1.207E+00,4.803E-02
4.110180E-02,-2.367E-02,1.504E-02
4.110382E-02,-7.268E-01,-4.326E-02
4.110583E-02,1.207E+00,4.778E-02
4.110785E-02,-1.409E-01,1.404E-02
4.110986E-02,-6.487E-01,-4.226E-02
4.111188E-02,1.265E+00,4.530E-02
4.111390E-02,-1.799E-01,1.032E-02
4.111591E-02,-6.682E-01,-3.904E-02
4.111793E-02,1.344E+00,3.910E-02
4.111994E-02,-2.190E-01,6.354E-03
4.112196E-02,-5.901E-01,-3.259E-02
4.112398E-02,1.363E+00,3.141E-02
4.112599E-02,-2.580E-01,2.881E-03
4.112801E-02,-5.315E-01,-2.341E-02
4.113002E-02,1.363E+00,2.347E-02
4.113204E-02,-3.557E-01,4.006E-04
4.113406E-02,-4.729E-01,-1.473E-02
4.113607E-02,1.324E+00,2.173E-02
4.113809E-02,-3.752E-01,-2.080E-03
4.114010E-02,-3.166E-01,-6.049E-03
4.114212E-02,1.207E+00,2.595E-02
4.114414E-02,-3.948E-01,-6.049E-03
4.114615E-02,-1.799E-01,1.641E-03
4.114817E-02,1.304E+00,3.314E-02
4.115018E-02,-4.143E-01,-1.250E-02
4.115220E-02,-1.604E-01,5.610E-03
4.115422E-02,1.265E+00,4.158E-02
4.115623E-02,-4.924E-01,-2.242E-02
4.115825E-02,-1.213E-01,1.082E-02
4.116026E-02,1.207E+00,4.505E-02
4.116228E-02,-5.315E-01,-3.110E-02
4.116430E-02,-4.141E-03,1.355E-02
4.116631E-02,1.226E+00,4.728E-02
