in s,C1 in V,C2 in V
9.96139E-02,-8.049E-01,8.571E-03
9.96159E-02,1.285E+00,-2.169E-02
9.96180E-02,-6.273E-02,2.023E-02
9.96200E-02,-6.877E-01,9.315E-03
9.96220E-02,1.246E+00,-1.103E-02
9.96240E-02,-1.604E-01,1.750E-02
9.96260E-02,-6.877E-01,9.563E-03
9.96280E-02,1.363E+00,3.858E-03
9.96300E-02,-2.580E-01,1.353E-02
9.96321E-02,-6.487E-01,9.563E-03
9.96341E-02,1.344E+00,1.502E-02
9.96361E-02,-3.166E-01,9.067E-03
9.96381E-02,-5.705E-01,8.074E-03
9.96401E-02,1.324E+00,1.576E-02
9.96421E-02,-3.362E-01,7.826E-03
9.96442E-02,-4.534E-01,4.106E-03
9.96462E-02,1.285E+00,1.229E-02
9.96482E-02,-3.362E-01,8.819E-03
9.96502E-02,-3.557E-01,-6.072E-04
9.96522E-02,1.265E+00,4.602E-03
9.96542E-02,-3.948E-01,1.180E-02
9.96563E-02,-2.385E-01,-4.824E-03
9.96583E-02,1.168E+00,4.106E-03
9.96603E-02,-4.338E-01,1.700E-02
9.96623E-02,-1.213E-01,-9.785E-03
9.96643E-02,1.207E+00,1.105E-02
9.96663E-02,-4.338E-01,2.048E-02
9.96684E-02,-1.213E-01,-1.202E-02
9.96704E-02,1.265E+00,1.874E-02
9.96724E-02,-4.924E-01,2.147E-02
9.96744E-02,-4.320E-02,-1.450E-02
9.96764E-02,1.207E+00,2.345E-02
9.96784E-02,-5.120E-01,2.221E-02
9.96804E-02,-4.320E-02,-1.549E-02
9.96825E-02,1.226E+00,1.924E-02
9.96845E-02,-6.096E-01,2.717E-02
9.96865E-02,5.445E-02,-1.524E-02
9.96885E-02,1.187E+00,8.074E-03
9.96905E-02,-7.073E-01,3.437E-02
9.96925E-02,9.352E-02,-1.425E-02
9.96946E-02,1.187E+00,6.330E-04
9.96966E-02,-9.416E-01,3.858E-02
9.96986E-02,1.716E-01,-1.326E-02
9.97006E-02,1.129E+00,-3.336E-03
9.97026E-02,-1.098E+00,3.362E-02
9.97046E-02,2.302E-01,-1.103E-02
9.97067E-02,1.109E+00,-3.592E-04
9.97087E-02,-1.274E+00,2.420E-02
9.97107E-02,3.474E-01,-7.304E-03
9.97127E-02,1.090E+00,5.346E-03
9.97147E-02,-1.391E+00,1.552E-02
9.97167E-02,4.451E-01,-3.832E-03
9.97188E-02,9.724E-01,9.811E-03
9.97208E-02,-1.391E+00,1.155E-02
9.97228E-02,4.646E-01,-1.103E-03
9.97248E-02,8.748E-01,1.055E-02
9.97268E-02,-1.235E+00,1.353E-02
9.97288E-02,6.013E-01,3.850E-04
9.97308E-02,7.771E-01,8.571E-03
9.97329E-02,-1.039E+00,1.304E-02
9.97349E-02,6.013E-01,2.617E-03
9.97369E-02,7.771E-01,6.090E-03
9.97389E-02,-9.416E-01,9.067E-03
9.97409E-02,7.380E-01,3.858E-03
9.97429E-02,7.185E-01,8.074E-03
9.97450E-02,-8.245E-01,1.873E-03
9.97470E-02,7.380E-01,1.625E-03
9.97490E-02,6.404E-01,1.527E-02
9.97510E-02,-8.830E-01,-5.072E-03
9.97530E-02,7.576E-01,-9.041E-03
9.97550E-02,5.623E-01,2.271E-02
9.97571E-02,-8.830E-01,-9.537E-03
9.97591E-02,8.357E-01,-2.020E-02
9.97611E-02,5.037E-01,2.916E-02
9.97631E-02,-8.049E-01,-9.537E-03
9.97651E-02,9.920E-01,-2.392E-02
9.97671E-02,4.060E-01,3.189E-02
9.97692E-02,-9.026E-01,-5.072E-03
9.97712E-02,1.168E+00,-1.797E-02
9.97732E-02,3.670E-01,2.891E-02
9.97752E-02,-8.830E-01,6.330E-04
9.97772E-02,1.422E+00,-8.297E-03
9.97792E-02,2.498E-01,2.420E-02
9.97812E-02,-8.830E-01,2.865E-03
9.97833E-02,1.617E+00,-5.320E-03
9.97853E-02,2.498E-01,1.899E-02
9.97873E-02,-8.830E-01,5.594E-03
9.97893E-02,1.597E+00,-1.127E-02
9.97913E-02,1.716E-01,1.824E-02
9.97933E-02,-7.854E-01,6.586E-03
9.97954E-02,1.500E+00,-1.847E-02
9.97974E-02,-2.367E-02,1.849E-02
9.97994E-02,-7.268E-01,7.330E-03
9.98014E-02,1.265E+00,-2.392E-02
9.98034E-02,-8.227E-02,2.023E-02
9.98054E-02,-7.268E-01,9.315E-03
9.98075E-02,1.246E+00,-1.723E-02
9.98095E-02,-1.213E-01,1.973E-02
9.98115E-02,-6.877E-01,9.811E-03
9.98135E-02,1.246E+00,-3.584E-03
9.98155E-02,-1.995E-01,1.552E-02
9.98175E-02,-6.096E-01,1.031E-02
9.98196E-02,1.265E+00,1.006E-02
9.98216E-02,-2.190E-01,1.130E-02
9.98236E-02,-5.901E-01,9.067E-03
9.98256E-02,1.324E+00,1.725E-02
9.98276E-02,-2.580E-01,7.578E-03
9.98296E-02,-5.120E-01,6.090E-03
9.98316E-02,1.324E+00,1.403E-02
9.98337E-02,-3.557E-01,7.826E-03
9.98357E-02,-3.948E-01,2.121E-03
9.98377E-02,1.285E+00,6.834E-03
9.98397E-02,-3.362E-01,1.080E-02
9.98417E-02,-2.776E-01,-2.592E-03
9.98437E-02,1.187E+00,4.106E-03
9.98458E-02,-3.557E-01,1.452E-02
9.98478E-02,-2.385E-01,-8.297E-03
9.98498E-02,1.187E+00,7.826E-03
9.98518E-02,-4.534E-01,1.948E-02
9.98538E-02,-1.604E-01,-1.028E-02
9.98558E-02,1.226E+00,1.601E-02
9.98579E-02,-5.120E-01,2.197E-02
9.98599E-02,-6.273E-02,-1.301E-02
9.98619E-02,1.285E+00,2.246E-02
9.98639E-02,-5.120E-01,2.172E-02
9.98659E-02,-8.227E-02,-1.499E-02
9.98679E-02,1.265E+00,2.197E-02
9.98700E-02,-5.901E-01,2.345E-02
9.98720E-02,5.445E-02,-1.549E-02
9.98740E-02,1.265E+00,1.328E-02
9.98760E-02,-6.877E-01,3.114E-02
9.98780E-02,3.492E-02,-1.499E-02
9.98800E-02,1.226E+00,3.610E-03
9.98820E-02,-8.830E-01,3.710E-02
9.98841E-02,1.716E-01,-1.400E-02
9.98861E-02,1.187E+00,-2.592E-03
9.98881E-02,-1.020E+00,3.635E-02
9.98901E-02,2.888E-01,-1.177E-02
9.98921E-02,1.090E+00,-3.088E-03
9.98941E-02,-1.235E+00,2.891E-02
9.98962E-02,2.888E-01,-9.785E-03
9.98982E-02,1.011E+00,3.362E-03
9.99002E-02,-1.352E+00,1.874E-02
9.99022E-02,3.670E-01,-6.560E-03
9.99042E-02,1.070E+00,9.811E-03
9.99062E-02,-1.410E+00,1.229E-02
9.99083E-02,5.037E-01,-2.096E-03
9.99103E-02,1.011E+00,1.055E-02
9.99123E-02,-1.332E+00,1.229E-02
9.99143E-02,5.232E-01,3.850E-04
9.99163E-02,8.552E-01,9.811E-03
9.99183E-02,-1.078E+00,1.353E-02
9.99204E-02,6.209E-01,1.625E-03
9.99224E-02,7.576E-01,7.330E-03
9.99244E-02,-9.026E-01,1.080E-02
9.99264E-02,6.404E-01,3.113E-03
9.99284E-02,6.990E-01,6.586E-03
9.99304E-02,-8.049E-01,5.842E-03
9.99324E-02,6.795E-01,2.617E-03
9.99345E-02,6.795E-01,1.105E-02
9.99365E-02,-7.854E-01,-2.096E-03
9.99385E-02,7.771E-01,-3.832E-03
9.99405E-02,6.404E-01,1.800E-02
9.99425E-02,-9.026E-01,-8.049E-03
9.99445E-02,7.576E-01,-1.499E-02
9.99466E-02,5.427E-01,2.643E-02
9.99486E-02,-8.635E-01,-1.028E-02
9.99506E-02,9.334E-01,-2.268E-02
9.99526E-02,4.841E-01,3.089E-02
9.99546E-02,-8.440E-01,-7.553E-03
9.99566E-02,1.090E+00,-2.095E-02
9.99587E-02,3.670E-01,3.040E-02
9.99607E-02,-9.221E-01,-1.351E-03
9.99627E-02,1.344E+00,-1.177E-02
9.99647E-02,3.865E-01,2.767E-02
9.99667E-02,-8.440E-01,2.865E-03
9.99687E-02,1.617E+00,-5.072E-03
9.99708E-02,2.498E-01,2.147E-02
9.99728E-02,-8.830E-01,4.106E-03
9.99748E-02,1.617E+00,-6.560E-03
9.99768E-02,2.107E-01,1.874E-02
9.99788E-02,-8.245E-01,6.586E-03
9.99808E-02,1.519E+00,-1.574E-02
9.99828E-02,1.326E-01,1.800E-02
9.99849E-02,-8.245E-01,6.586E-03
9.99869E-02,1.363E+00,-2.293E-02
9.99889E-02,1.539E-02,1.899E-02
9.99909E-02,-7.073E-01,7.826E-03
9.99929E-02,1.265E+00,-2.169E-02
9.99949E-02,-1.018E-01,2.048E-02
9.99970E-02,-7.073E-01,9.315E-03
9.99990E-02,1.285E+00,-1.177E-02
1.00001E-01,-1.213E-01,1.725E-02
1.00003E-01,-6.487E-01,9.811E-03
1.00005E-01,1.285E+00,5.098E-03
1.00007E-01,-1.995E-01,1.378E-02
1.00009E-01,-6.291E-01,9.563E-03
1.00011E-01,1.324E+00,1.576E-02
1.00013E-01,-2.580E-01,9.563E-03
1.00015E-01,-4.729E-01,7.578E-03
1.00017E-01,1.304E+00,1.700E-02
1.00019E-01,-3.166E-01,7.578E-03
1.00021E-01,-3.948E-01,4.602E-03
1.00023E-01,1.285E+00,1.155E-02
1.00025E-01,-3.166E-01,9.067E-03
1.00027E-01,-3.166E-01,-3.592E-04
1.00029E-01,1.187E+00,4.106E-03
1.00031E-01,-3.166E-01,1.328E-02
1.00033E-01,-2.580E-01,-4.824E-03
1.00035E-01,1.187E+00,3.362E-03
1.00037E-01,-3.752E-01,1.700E-02
1.00039E-01,-1.799E-01,-9.537E-03
1.00041E-01,1.187E+00,1.254E-02
1.00043E-01,-4.534E-01,2.048E-02
1.00045E-01,-1.018E-01,-1.301E-02
1.00047E-01,1.265E+00,1.998E-02
1.00049E-01,-5.120E-01,2.221E-02
1.00051E-01,-1.018E-01,-1.475E-02
1.00053E-01,1.207E+00,2.370E-02
1.00055E-01,-5.510E-01,2.122E-02
1.00057E-01,-4.141E-03,-1.499E-02
1.00059E-01,1.265E+00,1.874E-02
1.00061E-01,-6.291E-01,2.767E-02
1.00063E-01,-4.141E-03,-1.524E-02
1.00066E-01,1.187E+00,8.571E-03
1.00068E-01,-8.049E-01,3.486E-02
1.00070E-01,1.130E-01,-1.425E-02
1.00072E-01,1.129E+00,-1.111E-04
1.00074E-01,-9.416E-01,3.933E-02
1.00076E-01,2.498E-01,-1.375E-02
1.00078E-01,1.168E+00,-3.088E-03
1.00080E-01,-1.156E+00,3.338E-02
1.00082E-01,2.498E-01,-9.785E-03
1.00084E-01,1.090E+00,-1.111E-04
1.00086E-01,-1.293E+00,2.395E-02
1.00088E-01,3.474E-01,-7.056E-03
1.00090E-01,1.070E+00,6.834E-03
1.00092E-01,-1.410E+00,1.527E-02
1.00094E-01,4.060E-01,-4.080E-03
1.00096E-01,9.920E-01,1.055E-02
1.00098E-01,-1.410E+00,1.204E-02
1.00100E-01,4.841E-01,-1.103E-03
1.00102E-01,8.748E-01,1.080E-02
1.00104E-01,-1.215E+00,1.328E-02
1.00106E-01,5.427E-01,8.811E-04
1.00108E-01,8.162E-01,8.074E-03
1.00110E-01,-1.000E+00,1.254E-02
1.00112E-01,6.795E-01,2.617E-03
1.00114E-01,6.990E-01,6.586E-03
1.00116E-01,-7.854E-01,9.811E-03
1.00118E-01,6.795E-01,3.610E-03
1.00120E-01,6.599E-01,8.322E-03
1.00122E-01,-8.830E-01,1.625E-03
1.00124E-01,7.576E-01,1.377E-03
1.00126E-01,6.599E-01,1.601E-02
1.00128E-01,-8.245E-01,-5.568E-03
1.00130E-01,7.966E-01,-1.028E-02
1.00132E-01,5.427E-01,2.420E-02
1.00134E-01,-8.635E-01,-9.041E-03
1.00136E-01,8.357E-01,-1.971E-02
1.00138E-01,5.427E-01,2.941E-02
1.00140E-01,-9.026E-01,-9.041E-03
1.00142E-01,9.724E-01,-2.318E-02
1.00144E-01,3.865E-01,3.114E-02
1.00146E-01,-8.635E-01,-4.576E-03
1.00148E-01,1.207E+00,-1.698E-02
1.00150E-01,3.865E-01,2.841E-02
1.00152E-01,-8.440E-01,8.811E-04
1.00154E-01,1.422E+00,-7.553E-03
1.00156E-01,3.084E-01,2.296E-02
1.00158E-01,-8.635E-01,4.106E-03
1.00160E-01,1.617E+00,-4.824E-03
1.00162E-01,2.498E-01,1.824E-02
1.00164E-01,-8.830E-01,5.842E-03
1.00166E-01,1.617E+00,-1.152E-02
1.00168E-01,1.130E-01,1.750E-02
1.00170E-01,-8.830E-01,5.842E-03
1.00172E-01,1.461E+00,-1.946E-02
1.00174E-01,3.492E-02,1.924E-02
1.00176E-01,-8.245E-01,7.330E-03
1.00178E-01,1.265E+00,-2.392E-02
1.00180E-01,-4.320E-02,2.048E-02
1.00182E-01,-7.268E-01,9.315E-03
1.00184E-01,1.246E+00,-1.648E-02
1.00186E-01,-1.018E-01,1.874E-02
1.00188E-01,-6.877E-01,9.811E-03
1.00190E-01,1.265E+00,-1.351E-03
1.00193E-01,-1.995E-01,1.527E-02
1.00195E-01,-6.291E-01,8.819E-03
1.00197E-01,1.363E+00,1.155E-02
1.00199E-01,-1.995E-01,1.055E-02
1.00201E-01,-5.315E-01,8.571E-03
1.00203E-01,1.285E+00,1.725E-02
1.00205E-01,-3.166E-01,8.322E-03
1.00207E-01,-4.729E-01,5.098E-03
1.00209E-01,1.285E+00,1.403E-02
1.00211E-01,-3.166E-01,8.819E-03
1.00213E-01,-3.166E-01,1.129E-03
1.00215E-01,1.265E+00,5.594E-03
1.00217E-01,-3.362E-01,1.055E-02
1.00219E-01,-2.971E-01,-3.584E-03
1.00221E-01,1.207E+00,2.865E-03
1.00223E-01,-4.338E-01,1.527E-02
1.00225E-01,-1.799E-01,-8.049E-03
1.00227E-01,1.148E+00,7.826E-03
1.00229E-01,-4.338E-01,1.874E-02
1.00231E-01,-1.213E-01,-1.028E-02
1.00233E-01,1.187E+00,1.601E-02
1.00235E-01,-4.143E-01,2.221E-02
1.00237E-01,-1.799E-01,-1.400E-02
1.00239E-01,1.265E+00,2.370E-02
1.00241E-01,-4.924E-01,2.221E-02
1.00243E-01,1.539E-02,-1.524E-02
1.00245E-01,1.265E+00,2.072E-02
1.00247E-01,-5.315E-01,2.420E-02
1.00249E-01,-1.018E-01,-1.574E-02
1.00251E-01,1.207E+00,1.180E-02
1.00253E-01,-7.073E-01,3.139E-02
1.00255E-01,3.492E-02,-1.549E-02
1.00257E-01,1.187E+00,3.858E-03
1.00259E-01,-8.440E-01,3.834E-02
1.00261E-01,1.130E-01,-1.400E-02
1.00263E-01,1.129E+00,-2.840E-03
1.00265E-01,-1.039E+00,3.710E-02
1.00267E-01,2.693E-01,-1.127E-02
1.00269E-01,1.090E+00,-3.336E-03
1.00271E-01,-1.254E+00,2.841E-02
1.00273E-01,3.279E-01,-8.793E-03
1.00275E-01,1.109E+00,3.113E-03
1.00277E-01,-1.449E+00,1.800E-02
1.00279E-01,3.670E-01,-5.816E-03
1.00281E-01,1.011E+00,8.074E-03
1.00283E-01,-1.391E+00,1.254E-02
1.00285E-01,5.037E-01,-1.599E-03
1.00287E-01,9.529E-01,1.080E-02
1.00289E-01,-1.274E+00,1.279E-02
1.00291E-01,5.818E-01,3.850E-04
1.00293E-01,8.943E-01,1.031E-02
1.00295E-01,-1.059E+00,1.279E-02
1.00297E-01,6.599E-01,1.873E-03
1.00299E-01,7.185E-01,6.586E-03
1.00301E-01,-9.221E-01,1.155E-02
1.00303E-01,6.795E-01,2.865E-03
1.00305E-01,7.185E-01,7.082E-03
1.00307E-01,-8.440E-01,5.842E-03
1.00309E-01,7.576E-01,2.617E-03
1.00311E-01,6.404E-01,1.180E-02
1.00313E-01,-8.245E-01,-2.344E-03
1.00315E-01,7.966E-01,-4.824E-03
1.00318E-01,5.623E-01,1.924E-02
1.00320E-01,-8.830E-01,-8.297E-03
1.00322E-01,8.162E-01,-1.549E-02
1.00324E-01,5.427E-01,2.742E-02
1.00326E-01,-8.830E-01,-1.028E-02
1.00328E-01,8.943E-01,-2.268E-02
1.00330E-01,4.646E-01,3.139E-02
1.00332E-01,-9.416E-01,-6.312E-03
1.00334E-01,1.168E+00,-1.946E-02
1.00336E-01,4.060E-01,2.990E-02
1.00338E-01,-8.830E-01,-2.096E-03
1.00340E-01,1.402E+00,-1.053E-02
1.00342E-01,3.474E-01,2.643E-02
1.00344E-01,-8.830E-01,1.873E-03
1.00346E-01,1.578E+00,-4.576E-03
1.00348E-01,1.912E-01,1.973E-02
1.00350E-01,-8.635E-01,4.354E-03
1.00352E-01,1.578E+00,-6.312E-03
1.00354E-01,1.716E-01,1.849E-02
1.00356E-01,-8.245E-01,6.834E-03
1.00358E-01,1.500E+00,-1.599E-02
1.00360E-01,7.398E-02,1.750E-02
1.00362E-01,-8.049E-01,6.338E-03
1.00364E-01,1.402E+00,-2.219E-02
1.00366E-01,3.492E-02,1.973E-02
1.00368E-01,-7.463E-01,7.826E-03
1.00370E-01,1.285E+00,-2.120E-02
1.00372E-01,-6.273E-02,1.998E-02
1.00374E-01,-6.487E-01,8.819E-03
1.00376E-01,1.226E+00,-9.289E-03
1.00378E-01,-2.190E-01,1.676E-02
1.00380E-01,-6.096E-01,8.819E-03
1.00382E-01,1.324E+00,7.082E-03
1.00384E-01,-1.799E-01,1.254E-02
1.00386E-01,-6.291E-01,9.315E-03
1.00388E-01,1.383E+00,1.576E-02
1.00390E-01,-3.166E-01,8.819E-03
1.00392E-01,-4.924E-01,7.330E-03
1.00394E-01,1.324E+00,1.527E-02
1.00396E-01,-2.776E-01,7.826E-03
1.00398E-01,-4.534E-01,3.610E-03
1.00400E-01,1.324E+00,1.006E-02
1.00402E-01,-3.557E-01,1.006E-02
1.00404E-01,-3.752E-01,-6.072E-04
1.00406E-01,1.226E+00,2.865E-03
1.00408E-01,-3.948E-01,1.304E-02
1.00410E-01,-2.190E-01,-5.816E-03
1.00412E-01,1.226E+00,5.098E-03
1.00414E-01,-3.752E-01,1.800E-02
1.00416E-01,-2.190E-01,-9.785E-03
1.00418E-01,1.187E+00,1.254E-02
1.00420E-01,-4.534E-01,2.072E-02
1.00422E-01,-8.227E-02,-1.276E-02
1.00424E-01,1.246E+00,2.048E-02
1.00426E-01,-4.924E-01,2.122E-02
1.00428E-01,-4.320E-02,-1.450E-02
1.00430E-01,1.226E+00,2.321E-02
1.00432E-01,-5.510E-01,2.147E-02
1.00434E-01,1.539E-02,-1.574E-02
1.00436E-01,1.246E+00,1.725E-02
1.00438E-01,-6.682E-01,2.866E-02
1.00440E-01,5.445E-02,-1.599E-02
1.00442E-01,1.187E+00,7.826E-03
1.00445E-01,-8.049E-01,3.511E-02
1.00447E-01,9.352E-02,-1.499E-02
1.00449E-01,1.168E+00,-1.103E-03
1.00451E-01,-8.830E-01,3.834E-02
1.00453E-01,1.912E-01,-1.301E-02
1.00455E-01,1.109E+00,-3.584E-03
1.00457E-01,-1.117E+00,3.238E-02
1.00459E-01,2.302E-01,-1.028E-02
1.00461E-01,1.168E+00,3.850E-04
1.00463E-01,-1.313E+00,2.296E-02
1.00465E-01,3.865E-01,-7.056E-03
1.00467E-01,1.011E+00,6.338E-03
1.00469E-01,-1.430E+00,1.428E-02
1.00471E-01,4.060E-01,-4.576E-03
1.00473E-01,9.724E-01,1.080E-02
1.00475E-01,-1.313E+00,1.254E-02
1.00477E-01,5.427E-01,-1.103E-03
1.00479E-01,8.748E-01,1.055E-02
1.00481E-01,-1.117E+00,1.304E-02
1.00483E-01,6.013E-01,1.377E-03
1.00485E-01,7.576E-01,7.826E-03
1.00487E-01,-9.026E-01,1.254E-02
1.00489E-01,6.795E-01,2.121E-03
1.00491E-01,7.576E-01,6.338E-03
1.00493E-01,-8.830E-01,9.563E-03
1.00495E-01,6.990E-01,3.362E-03
1.00497E-01,6.404E-01,9.067E-03
1.00499E-01,-8.245E-01,1.873E-03
1.00501E-01,7.576E-01,1.369E-04
1.00503E-01,6.209E-01,1.651E-02
1.00505E-01,-8.049E-01,-7.056E-03
1.00507E-01,8.162E-01,-1.103E-02
1.00509E-01,6.013E-01,2.469E-02
1.00511E-01,-8.245E-01,-9.537E-03
1.00513E-01,8.943E-01,-2.045E-02
1.00515E-01,5.427E-01,3.015E-02
1.00517E-01,-9.221E-01,-8.793E-03
1.00519E-01,9.724E-01,-2.293E-02
1.00521E-01,4.646E-01,3.139E-02
1.00523E-01,-8.830E-01,-4.080E-03
1.00525E-01,1.285E+00,-1.599E-02
1.00527E-01,3.865E-01,2.817E-02
1.00529E-01,-8.440E-01,6.330E-04
1.00531E-01,1.461E+00,-6.808E-03
1.00533E-01,3.084E-01,2.296E-02
1.00535E-01,-9.416E-01,4.106E-03
1.00537E-01,1.558E+00,-5.320E-03
1.00539E-01,2.498E-01,1.874E-02
1.00541E-01,-8.635E-01,5.842E-03
1.00543E-01,1.597E+00,-1.227E-02
1.00545E-01,1.716E-01,1.800E-02
1.00547E-01,-8.049E-01,6.090E-03
1.00549E-01,1.441E+00,-2.020E-02
1.00551E-01,1.539E-02,1.899E-02
1.00553E-01,-7.854E-01,7.082E-03
1.00555E-01,1.265E+00,-2.343E-02
1.00557E-01,-6.273E-02,1.998E-02
1.00559E-01,-7.268E-01,8.819E-03
1.00561E-01,1.246E+00,-1.549E-02
1.00563E-01,-1.604E-01,1.874E-02
1.00565E-01,-6.487E-01,8.819E-03
1.00567E-01,1.304E+00,-3.592E-04
1.00570E-01,-1.995E-01,1.502E-02
1.00572E-01,-6.096E-01,9.315E-03
1.00574E-01,1.344E+00,1.155E-02
1.00576E-01,-2.580E-01,1.006E-02
1.00578E-01,-4.924E-01,8.074E-03
1.00580E-01,1.324E+00,1.725E-02
1.00582E-01,-2.385E-01,8.074E-03
1.00584E-01,-4.534E-01,5.346E-03
1.00586E-01,1.265E+00,1.279E-02
1.00588E-01,-3.362E-01,8.571E-03
1.00590E-01,-3.362E-01,1.129E-03
1.00592E-01,1.246E+00,5.842E-03
1.00594E-01,-3.752E-01,1.031E-02
1.00596E-01,-3.166E-01,-3.832E-03
1.00598E-01,1.187E+00,3.610E-03
1.00600E-01,-3.362E-01,1.601E-02
1.00602E-01,-1.213E-01,-8.049E-03
1.00604E-01,1.168E+00,8.322E-03
1.00606E-01,-4.143E-01,1.998E-02
1.00608E-01,-1.018E-01,-1.103E-02
1.00610E-01,1.207E+00,1.700E-02
1.00612E-01,-4.729E-01,2.147E-02
1.00614E-01,-1.018E-01,-1.375E-02
1.00616E-01,1.265E+00,2.271E-02
1.00618E-01,-5.705E-01,2.072E-02
1.00620E-01,-4.141E-03,-1.499E-02
1.00622E-01,1.168E+00,2.147E-02
1.00624E-01,-6.682E-01,2.370E-02
1.00626E-01,3.492E-02,-1.549E-02
1.00628E-01,1.226E+00,1.304E-02
1.00630E-01,-7.268E-01,3.189E-02
1.00632E-01,1.521E-01,-1.549E-02
1.00634E-01,1.148E+00,3.113E-03
1.00636E-01,-8.440E-01,3.809E-02
1.00638E-01,1.716E-01,-1.351E-02
1.00640E-01,1.090E+00,-2.096E-03
1.00642E-01,-9.807E-01,3.635E-02
1.00644E-01,2.107E-01,-1.103E-02
1.00646E-01,1.148E+00,-2.344E-03
1.00648E-01,-1.235E+00,2.792E-02
1.00650E-01,2.693E-01,-9.041E-03
1.00652E-01,1.090E+00,4.106E-03
1.00654E-01,-1.391E+00,1.800E-02
1.00656E-01,4.255E-01,-5.320E-03
1.00658E-01,1.031E+00,8.819E-03
1.00660E-01,-1.371E+00,1.229E-02
1.00662E-01,4.841E-01,-1.847E-03
1.00664E-01,9.138E-01,1.080E-02
1.00666E-01,-1.215E+00,1.229E-02
1.00668E-01,5.818E-01,1.369E-04
1.00670E-01,8.748E-01,8.819E-03
1.00672E-01,-1.098E+00,1.304E-02
1.00674E-01,6.209E-01,2.121E-03
1.00676E-01,6.990E-01,6.338E-03
1.00678E-01,-9.416E-01,1.055E-02
1.00680E-01,6.990E-01,3.362E-03
1.00682E-01,6.795E-01,6.834E-03
1.00684E-01,-7.659E-01,4.354E-03
1.00686E-01,7.771E-01,3.362E-03
1.00688E-01,6.013E-01,1.229E-02
1.00690E-01,-8.245E-01,-3.584E-03
1.00692E-01,8.162E-01,-5.072E-03
1.00694E-01,5.818E-01,1.998E-02
1.00697E-01,-8.245E-01,-8.049E-03
1.00699E-01,8.748E-01,-1.673E-02
1.00701E-01,5.232E-01,2.668E-02
1.00703E-01,-8.830E-01,-1.028E-02
1.00705E-01,8.552E-01,-2.268E-02
1.00707E-01,4.451E-01,3.114E-02
1.00709E-01,-8.830E-01,-7.056E-03
1.00711E-01,1.051E+00,-1.921E-02
1.00713E-01,3.474E-01,2.965E-02
1.00715E-01,-8.830E-01,-1.351E-03
1.00717E-01,1.441E+00,-1.127E-02
1.00719E-01,3.279E-01,2.569E-02
1.00721E-01,-8.830E-01,2.617E-03
1.00723E-01,1.558E+00,-4.824E-03
1.00725E-01,2.693E-01,2.048E-02
1.00727E-01,-8.245E-01,5.842E-03
1.00729E-01,1.617E+00,-8.297E-03
1.00731E-01,1.326E-01,1.750E-02
1.00733E-01,-8.635E-01,5.594E-03
1.00735E-01,1.519E+00,-1.698E-02
1.00737E-01,5.445E-02,1.874E-02
1.00739E-01,-8.049E-01,7.082E-03
1.00741E-01,1.383E+00,-2.368E-02
1.00743E-01,-2.367E-02,1.948E-02
1.00745E-01,-7.463E-01,8.074E-03
1.00747E-01,1.304E+00,-2.020E-02
1.00749E-01,-8.227E-02,2.023E-02
1.00751E-01,-6.487E-01,9.563E-03
1.00753E-01,1.285E+00,-8.793E-03
1.00755E-01,-1.799E-01,1.651E-02
1.00757E-01,-6.291E-01,9.811E-03
1.00759E-01,1.383E+00,7.330E-03
1.00761E-01,-1.799E-01,1.229E-02
1.00763E-01,-5.901E-01,9.067E-03
1.00765E-01,1.422E+00,1.626E-02
1.00767E-01,-3.362E-01,8.819E-03
1.00769E-01,-5.120E-01,6.338E-03
1.00771E-01,1.363E+00,1.601E-02
1.00773E-01,-3.166E-01,7.082E-03
1.00775E-01,-4.143E-01,3.113E-03
1.00777E-01,1.265E+00,9.067E-03
1.00779E-01,-2.580E-01,9.811E-03
1.00781E-01,-3.166E-01,-1.103E-03
1.00783E-01,1.246E+00,3.362E-03
1.00785E-01,-3.557E-01,1.378E-02
1.00787E-01,-2.190E-01,-5.816E-03
1.00789E-01,1.187E+00,4.602E-03
1.00791E-01,-4.143E-01,1.849E-02
1.00793E-01,-2.190E-01,-1.003E-02
1.00795E-01,1.246E+00,1.353E-02
1.00797E-01,-4.534E-01,2.023E-02
1.00799E-01,-1.018E-01,-1.227E-02
1.00801E-01,1.246E+00,2.122E-02
1.00803E-01,-4.534E-01,2.197E-02
1.00805E-01,-1.018E-01,-1.425E-02
1.00807E-01,1.246E+00,2.221E-02
1.00809E-01,-5.705E-01,2.221E-02
1.00811E-01,-4.320E-02,-1.499E-02
1.00813E-01,1.246E+00,1.626E-02
1.00815E-01,-6.487E-01,2.841E-02
1.00817E-01,7.398E-02,-1.499E-02
1.00819E-01,1.148E+00,6.586E-03
1.00822E-01,-7.659E-01,3.561E-02
1.00824E-01,7.398E-02,-1.400E-02
1.00826E-01,1.226E+00,-1.103E-03
1.00828E-01,-9.807E-01,3.710E-02
1.00830E-01,1.912E-01,-1.251E-02
1.00832E-01,1.129E+00,-3.088E-03
1.00834E-01,-1.156E+00,3.164E-02
1.00836E-01,3.084E-01,-1.003E-02
1.00838E-01,1.109E+00,1.377E-03
1.00840E-01,-1.332E+00,2.197E-02
1.00842E-01,3.279E-01,-7.304E-03
1.00844E-01,1.011E+00,7.826E-03
1.00846E-01,-1.410E+00,1.428E-02
1.00848E-01,4.646E-01,-3.584E-03
